bat,subb,test,id,num_pvals,unique,ratio,min,max,KS,log_KS,chi2_1.0,chi2_2.0,chi2_3.0,chi2_4.0,log_chi2_1.0,log_chi2_2.0,log_chi2_3.0,log_chi2_4.0,L_9,L_8,L_7,L_6,L_5,L_4,L_3,L_2,L_1,num_pvals2,R_1,R_2,R_3,R_4,R_5,R_6,R_7,R_8,R_9,l_9,l_8,l_7,l_6,l_5,l_4,l_3,l_2,l_1,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,log_l_9,log_l_8,log_l_7,log_l_6,log_l_5,log_l_4,log_l_3,log_l_2,log_l_1,log_r_1,log_r_2,log_r_3,log_r_4,log_r_5,log_r_6,log_r_7,log_r_8,log_r_9
Dieharder,Dieharder, Marsaglia and Tsang GCD Test Subtest 2,017|000|002,258553,258226,1,8.58e-06,0.99999921,1.6532736805194936e-51,-50.8,1.3844166368864867e-67,1.2877574733145694e-48,1.383608040740873e-19,0.1384546708532229,-66.9,-47.9,-18.9,-0.9,0,0,0,0,1,28,292,2879,27324,258553,24128,2304,219,26,3,1,0,0,0,0.0,0.0,0.0,0.0,0.4,1.1,1.1,1.1,1.1,0.9,0.9,0.8,1.0,1.2,3.9,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-0.4,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.1,0.0,0.1,0.6,-1000,-1000,-1000
Dieharder,Dieharder, Diehard 32x32 Binary Rank Test,002|000|000,1948232,1469599,1,1.5e-07,0.99999345,0.9819954176355286,-0.0,0.18247463556817428,5.536944165674552e-17,2.6665277939456728e-42,0.0,-0.7,-16.3,-41.6,-1000,0,0,0,3,24,208,2015,19450,193896,1948232,195375,19686,1938,205,9,0,0,0,0,0.0,0.0,0.0,1.5,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.1,0.5,0.0,0.0,0.0,0.0,-1000,-1000,-1000,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-1000,-1000,-1000,-1000
Dieharder,Diehard, RGB Bit Distribution Test,200|001|000,15909410,14709388,1,6e-08,0.99999999,0.25645106565864473,-0.6,0.1377222963884614,0.001561497812751105,0.019390584342674433,0.3871883860986848,-0.9,-2.8,-1.7,-0.4,0,0,1,12,158,1680,16435,160997,1592898,15909410,1591958,158848,15688,1575,159,17,4,1,0,0.0,0.0,0.6,0.8,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,2.5,6.3,0.0,-1000,-1000,-0.2,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.8,-1000
Dieharder,Diehard, RGB Bit Distribution Test,200|010|000,1635898,221816,7,9e-08,0.99999356,4.284979833658945e-08,-7.4,1.2451781644786086e-68,0.0,0.0,0.0,-67.9,-1000,-1000,-1000,0,0,1,3,20,181,1639,16237,163942,1635898,164810,14745,1694,409,110,0,0,0,0,0.0,0.0,6.1,1.8,1.2,1.1,1.0,1.0,1.0,1.0,0.9,1.0,2.5,6.7,0.0,0.0,0.0,0.0,-1000,-1000,0.8,0.3,0.1,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.4,0.8,-1000,-1000,-1000,-1000
Dieharder,Diehard, RGB Bit Distribution Test,200|011|000,1267580,44766,28,7.9e-07,0.99852865,1.0094027835265536e-35,-35.0,4.47022757066703e-65,0.0,0.0,0.0,-64.3,-1000,-1000,-1000,0,0,0,2,25,186,1405,12695,125988,1267580,126761,13977,0,0,0,0,0,0,0,0.0,0.0,0.0,1.6,2.0,1.5,1.1,1.0,1.0,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,0.2,0.3,0.2,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-1000,-1000,-1000
Dieharder,Diehard, RGB Bit Distribution Test,200|012|000,706017,6071,116,2.6e-07,0.99275478,1.511894962995094e-33,-32.8,1.7973187968059876e-186,0.0,0.0,0.0,-185.7,-1000,-1000,-1000,0,0,0,1,5,72,692,7129,70585,706017,72501,4471,0,0,0,0,0,0,0,0.0,0.0,0.0,1.4,0.7,1.0,1.0,1.0,1.0,1.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,0.1,-0.2,0.0,0.0,0.0,0.0,0.0,-0.2,-1000,-1000,-1000,-1000,-1000,-1000,-1000
Dieharder,Diehard, RGB Bit Distribution Test,200|002|000,13540780,12662743,1,3e-08,0.99999996,0.03621057996884499,-1.4,0.12482432547298311,6.821278783704693e-06,0.1535451904780137,0.4799327349318147,-0.9,-5.2,-0.8,-0.3,0,0,1,18,173,1490,14288,138100,1355088,13540780,1354567,134813,13491,1396,134,13,1,0,0,0.0,0.0,0.7,1.3,1.3,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.0,0.0,-1000,-1000,-0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-1000,-1000
Dieharder,Diehard, RGB Bit Distribution Test,200|003|000,14187420,13225872,1,5e-08,0.99999999,0.22311797946514664,-0.7,0.02414248797685116,0.0002178474262868354,0.05553462862456185,0.9749705925060373,-1.6,-3.7,-1.3,-0.0,0,0,3,22,171,1501,14610,143582,1419649,14187420,1419545,143042,14332,1459,151,16,2,1,0,0.0,0.0,2.1,1.6,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.4,7.0,0.0,-1000,-1000,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.8,-1000
Dieharder,Diehard, RGB Bit Distribution Test,200|004|000,12077754,11376296,1,1.4e-07,0.99999998,0.632095960815191,-0.2,0.8356161820841909,0.24008768319524645,0.6650762656334648,0.32214196370334336,-0.1,-0.6,-0.2,-0.5,0,0,0,13,117,1239,12537,121999,1207521,12077754,1208797,121052,12248,1238,103,10,1,0,0,0.0,0.0,0.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.8,0.8,0.0,0.0,-1000,-1000,-1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.1,-0.1,-1000,-1000
Dieharder,Diehard, RGB Bit Distribution Test,200|005|000,8300270,7965430,1,1.3e-07,0.99999998,0.8479016448528975,-0.1,0.1444275185478564,0.08444405643807731,0.5552361960141946,0.9689223587500849,-0.8,-1.1,-0.3,-0.0,0,0,0,11,98,871,8432,83527,829895,8300270,831623,83420,8251,793,85,10,3,0,0,0.0,0.0,0.0,1.3,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,3.6,0.0,0.0,-1000,-1000,-1000,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.6,-1000,-1000
Dieharder,Diehard, RGB Bit Distribution Test,200|006|000,5995834,5819715,1,1e-08,0.99999999,0.6601426193908801,-0.2,0.5597185071005002,0.3551209639271588,0.3079496937535686,0.5560525427555785,-0.3,-0.4,-0.5,-0.3,0,1,1,10,86,700,6321,60578,599577,5995834,599189,60206,6000,615,79,10,2,1,0,0.0,16.7,1.7,1.7,1.4,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.3,1.7,3.3,16.7,0.0,-1000,1.2,0.2,0.2,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.5,1.2,-1000
Dieharder,Diehard, RGB Bit Distribution Test,200|007|000,3982406,3903703,1,6e-08,0.99999995,0.04449174392866292,-1.4,0.17653080107596714,0.5349849993706216,0.8282848879351619,0.62056168748067,-0.8,-0.3,-0.1,-0.2,0,0,2,5,55,429,4197,40243,398156,3982406,398346,39895,3984,404,41,2,1,0,0,0.0,0.0,5.0,1.3,1.4,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,2.5,0.0,0.0,-1000,-1000,0.7,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,0.4,-1000,-1000
Dieharder,Diehard, RGB Bit Distribution Test,200|008|000,3289150,3126620,1,1e-07,0.99999239,0.4482301942979453,-0.3,0.5543693032495931,5.408132293503133e-35,1.8572788719986286e-56,1.295316088994284e-31,-0.3,-34.3,-55.7,-30.9,0,0,1,1,37,334,3349,32964,328726,3289150,329232,32794,3346,334,9,0,0,0,0,0.0,0.0,3.0,0.3,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.0,0.0,0.0,0.0,-1000,-1000,0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1000,-1000,-1000,-1000
Dieharder,Diehard, RGB Bit Distribution Test,200|009|000,2612715,1557229,2,5.1e-07,0.99983154,0.0008227701037114744,-3.1,5.2446875935177614e-05,0.0,0.0,0.0,-4.3,-1000,-1000,-1000,0,0,0,1,42,328,2918,27090,260335,2612715,262885,26507,3042,0,0,0,0,0,0,0.0,0.0,0.0,0.4,1.6,1.3,1.1,1.0,1.0,1.0,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-0.4,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.1,-1000,-1000,-1000,-1000,-1000,-1000
Dieharder,Diehard, RGB Generalized Minimum Distance Test,201|002|000,10066200,9575482,1,1.1e-07,0.99999999,0.029019294681190858,-1.5,0.030564145864855823,0.18895375404103704,0.5792188182723974,0.054391627849162606,-1.5,-0.7,-0.2,-1.3,0,0,0,15,111,1041,10215,100971,1006726,10066200,1003963,100047,9915,968,99,16,3,1,0,0.0,0.0,0.0,1.5,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.6,3.0,9.9,0.0,-1000,-1000,-1000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,1.0,-1000
Dieharder,Diehard, RGB Generalized Minimum Distance Test,201|003|000,10021536,9536004,1,5e-08,0.99999988,0.9467276539502268,-0.0,1.9095620466558545e-07,0.00035666111773789304,0.007414930785995084,0.7720568597825234,-6.7,-3.4,-2.1,-0.1,0,0,2,12,115,975,10169,100417,998927,10021536,1007326,101333,10093,1025,99,7,0,0,0,0.0,0.0,2.0,1.2,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7,0.0,0.0,0.0,-1000,-1000,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-1000,-1000,-1000
Dieharder,Diehard, RGB Generalized Minimum Distance Test,201|004|000,10032646,9546276,1,2.5e-07,0.99999998,0.9998724730395049,-0.0,2.4693352806739463e-268,2.1542172197924394e-267,7.82021750382683e-123,8.79223232227997e-22,-267.6,-266.7,-122.1,-21.1,0,0,0,11,102,1016,9831,99671,997701,10032646,1034010,106659,10973,1107,119,18,2,0,0,0.0,0.0,0.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.1,1.2,1.8,2.0,0.0,0.0,-1000,-1000,-1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.3,0.3,-1000,-1000
Dieharder,Diehard, RGB Generalized Minimum Distance Test,201|005|000,10012439,9527995,1,8e-08,0.99999997,0.9997261183233295,-0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,0,0,1,16,112,1022,9781,98953,983490,10012439,1089671,121869,13783,1592,176,19,3,0,0,0.0,0.0,1.0,1.6,1.1,1.0,1.0,1.0,1.0,1.1,1.2,1.4,1.6,1.8,1.9,3.0,0.0,0.0,-1000,-1000,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,0.3,0.3,0.5,-1000,-1000
Dieharder,Diehard, RGB Permutations Test,202|002|000,10004610,751,13322,1.9e-07,1.0,1.5890926245339905e-60,-59.8,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,0,0,0,6,95,988,9841,99532,994981,10004610,980962,75995,25375,25375,25375,25375,25375,25375,25375,0.0,0.0,0.0,0.6,0.9,1.0,1.0,1.0,1.0,1.0,0.8,2.5,25.4,253.6,2536.3,25363.3,253633.1,2536330.8,-1000,-1000,-1000,-0.2,-0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.4,1.4,2.4,3.4,4.4,5.4,6.4
Dieharder,Diehard, RGB Permutations Test,202|003|000,13262445,174479,76,7e-08,0.99999995,0.3658542786665324,-0.4,0.3364695007744438,0.13104743615372294,1.5009016037981482e-15,0.0,-0.5,-0.9,-14.8,-1000,0,0,1,15,154,1299,13312,132835,1326444,13262445,1325582,132553,13251,1353,144,15,2,0,0,0.0,0.0,0.8,1.1,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,1.5,0.0,0.0,-1000,-1000,-0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1000,-1000
Dieharder,Diehard, RGB Permutations Test,202|004|000,10001255,98287,102,2e-08,0.9999997,0.23528648510965305,-0.6,0.4403162161366312,0.38834673530202923,2.3207637033736426e-35,0.0,-0.4,-0.4,-34.6,-1000,0,0,3,13,111,973,10007,99961,999784,10001255,998458,99832,10130,975,99,3,0,0,0,0.0,0.0,3.0,1.3,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3,0.0,0.0,0.0,-1000,-1000,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-1000,-1000,-1000
Dieharder,Diehard, RGB Permutations Test,202|005|000,9815388,47770,205,7e-08,0.99999999,0.28752808074245984,-0.5,0.012373522993231592,0.20890959643123982,0.0,0.0,-1.9,-0.7,-1000,-1000,0,0,1,11,75,944,9816,98216,982170,9815388,979492,97808,9822,951,90,9,1,1,0,0.0,0.0,1.0,1.1,0.8,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.9,1.0,10.2,0.0,-1000,-1000,0.0,0.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0,1.0,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|000|000,21504208,19351526,1,6e-08,0.99999996,0.3366147524544994,-0.5,0.5279447991383445,0.6320505227307357,0.9257337170682441,0.4057712891880314,-0.3,-0.2,-0.0,-0.4,0,0,1,25,212,2179,21440,214768,2149356,21504208,2148444,214024,21799,2204,213,26,3,0,0,0.0,0.0,0.5,1.2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.4,0.0,0.0,-1000,-1000,-0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|001|000,11077539,10485634,1,2.2e-07,0.99999998,0.8535658523100618,-0.1,0.9215868966875927,0.8371229153074808,0.7101540688430038,0.0387329373265524,-0.0,-0.1,-0.1,-1.4,0,0,0,12,123,1099,11108,110816,1106896,11077539,1108747,110965,11186,1103,120,10,3,0,0,0.0,0.0,0.0,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,0.9,2.7,0.0,0.0,-1000,-1000,-1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.4,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|010|000,1338462,1329523,1,1.4e-07,0.99999837,0.8168816886480106,-0.1,0.4161700767044241,0.9523951765385492,0.017566281918901874,0.041949185572230326,-0.4,-0.0,-1.8,-1.4,0,0,0,2,15,128,1293,13314,133648,1338462,133913,13406,1347,141,9,0,0,0,0,0.0,0.0,0.0,1.5,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,0.7,0.0,0.0,0.0,0.0,-1000,-1000,-1000,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-1000,-1000,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|011|000,1324896,1316182,1,1.04e-06,0.99999965,0.8995977770016077,-0.0,0.8253688119057556,0.2451521681323289,0.23932453471755147,0.7129231016557185,-0.1,-0.6,-0.6,-0.1,0,0,0,0,12,124,1290,13312,132192,1324896,132846,13184,1327,145,15,1,0,0,0,0.0,0.0,0.0,0.0,0.9,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.1,0.8,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-1000,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|012|000,1220653,1213175,1,3.7e-07,0.99999939,0.12041169253472318,-0.9,0.49943806404050217,0.34371928209906677,0.6786899714443239,0.6250747177375947,-0.3,-0.5,-0.2,-0.2,0,0,0,2,20,122,1250,12274,122392,1220653,121582,12150,1243,118,7,1,0,0,0,0.0,0.0,0.0,1.6,1.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.8,0.0,0.0,0.0,-1000,-1000,-1000,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,-0.1,-1000,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|013|000,1094305,1088366,1,3e-08,0.99999943,0.04568310815106862,-1.3,0.4918327143896961,0.4875578403674731,0.28124525521801114,0.3033577090615621,-0.3,-0.3,-0.6,-0.5,0,0,1,3,12,119,1097,10958,109431,1094305,109404,11021,1075,127,17,2,0,0,0,0.0,0.0,9.1,2.7,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.2,1.6,1.8,0.0,0.0,0.0,-1000,-1000,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.3,-1000,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|014|000,997601,992653,1,4.4e-07,0.99999911,0.3405019893077798,-0.5,0.020286166015184008,0.019348938966228735,0.015790966548426544,0.012131111229453817,-1.7,-1.7,-1.8,-1.9,0,0,0,1,5,88,960,9899,99388,997601,99819,10017,960,112,7,1,0,0,0,0.0,0.0,0.0,1.0,0.5,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.1,0.7,1.0,0.0,0.0,0.0,-1000,-1000,-1000,0.0,-0.3,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.0,-1000,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|015|000,948773,944264,1,1.02e-06,0.9999997,0.9928866729068222,-0.0,0.3082246935872847,0.6500020626363009,0.5585672370389216,0.796481505853548,-0.5,-0.2,-0.3,-0.1,0,0,0,0,9,99,911,9368,94638,948773,95375,9657,993,81,7,1,0,0,0,0.0,0.0,0.0,0.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.7,1.1,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2,0.0,-1000,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|016|000,934206,929808,1,6.8e-07,0.9999998,0.9819707452613149,-0.0,0.12961154052520008,0.8251735405908185,0.688786427343241,0.9605041400951789,-0.9,-0.1,-0.2,-0.0,0,0,0,2,12,99,983,9320,93085,934206,93533,9408,895,89,7,2,0,0,0,0.0,0.0,0.0,2.1,1.3,1.1,1.1,1.0,1.0,1.0,1.0,1.0,1.0,0.7,2.1,0.0,0.0,0.0,-1000,-1000,-1000,0.3,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2,0.3,-1000,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|017|000,859288,855559,1,3.52e-06,0.99999999,0.35591350526660925,-0.4,0.3342679298467371,0.74376508859389,0.8011336202893161,0.010459697282261485,-0.5,-0.1,-0.1,-2.0,0,0,0,0,7,99,820,8619,86141,859288,86040,8527,912,100,11,3,2,1,0,0.0,0.0,0.0,0.0,0.8,1.2,1.0,1.0,1.0,1.0,1.0,1.1,1.2,1.3,3.5,23.3,116.4,0.0,-1000,-1000,-1000,-1000,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.5,1.4,2.1,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|018|000,797720,794513,1,2.97e-06,0.99999852,0.4879086787928582,-0.3,0.026501881207216783,0.11172453054937644,0.8784425832807231,0.0427711909199148,-1.6,-1.0,-0.1,-1.4,0,0,0,0,4,84,782,7764,79763,797720,79299,7978,816,76,4,0,0,0,0,0.0,0.0,0.0,0.0,0.5,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,-1000,-1000,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|019|000,769763,766749,1,2.84e-06,0.99999607,0.9983082242748744,-0.0,0.37154464408392773,0.5949953419716528,0.7712849812786666,0.18707007958414754,-0.4,-0.2,-0.1,-0.7,0,0,0,0,8,89,783,7626,76831,769763,77434,7870,804,72,9,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.2,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.2,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.1,-1000,-1000,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|002|000,7244082,6987830,1,4e-08,0.99999973,0.13515351454374824,-0.9,0.6583656030219756,0.7720566227783803,0.33465394042899244,0.010444066955992018,-0.2,-0.1,-0.5,-2.0,0,0,1,10,75,763,7152,72008,725515,7244082,724717,72394,6976,717,70,8,0,0,0,0.0,0.0,1.4,1.4,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,0.0,0.0,0.0,-1000,-1000,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1000,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|020|000,727020,724388,1,1.37e-06,0.99999473,0.05478702112970509,-1.3,0.15690658572493096,0.30090005506036444,0.5298822380842362,0.19357179934383453,-0.8,-0.5,-0.3,-0.7,0,0,0,0,7,65,702,7350,73028,727020,72481,7280,678,52,2,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,0.9,0.7,0.3,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.2,-0.5,-1000,-1000,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|021|000,701012,698438,1,4.18e-06,0.99999996,0.6224603670939332,-0.2,0.5128170140032586,0.5265930676937397,0.548594571347793,0.14132265075778486,-0.3,-0.3,-0.3,-0.8,0,0,0,0,5,47,617,6852,69848,701012,69787,7111,673,77,7,1,1,0,0,0.0,0.0,0.0,0.0,0.7,0.7,0.9,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.4,14.3,0.0,0.0,-1000,-1000,-1000,-1000,-0.2,-0.2,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.2,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|022|000,662708,660654,1,1.09e-06,0.9999993,0.7424270470636525,-0.1,0.9957019198547069,0.6449211432815595,0.18770199277144578,0.0004235516843459505,-0.0,-0.2,-0.7,-3.4,0,0,0,0,4,65,651,6713,66248,662708,66161,6705,695,70,5,2,0,0,0,0.0,0.0,0.0,0.0,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,0.8,3.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.5,-1000,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|023|000,638385,636328,1,9e-08,0.99999983,0.7966072755321844,-0.1,0.17723372752972072,0.18545170525751425,0.719850434628279,0.8338072447978663,-0.8,-0.7,-0.1,-0.1,0,0,1,2,7,60,622,6332,63974,638385,63605,6474,632,73,9,1,0,0,0,0.0,0.0,15.7,3.1,1.1,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.4,1.6,0.0,0.0,0.0,-1000,-1000,1.2,0.5,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,-1000,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|024|000,602610,600778,1,1.5e-07,0.99999931,0.40310582744469775,-0.4,0.9996257821063926,0.38188397339912167,0.703771201876865,0.9617697635155608,-0.0,-0.4,-0.2,-0.0,0,0,0,1,6,44,559,6052,60281,602610,60176,6043,584,69,6,1,0,0,0,0.0,0.0,0.0,1.7,1.0,0.7,0.9,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.7,0.0,0.0,0.0,-1000,-1000,-1000,0.2,0.0,-0.2,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,-1000,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|025|000,580176,578550,1,1.2e-07,0.99999953,0.6586758345358519,-0.2,0.7846625963368813,0.9853887176161338,0.5934601897172772,0.8153478812148263,-0.1,-0.0,-0.2,-0.1,0,0,0,1,6,54,601,5813,57705,580176,57914,5762,555,54,3,1,0,0,0,0.0,0.0,0.0,1.7,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.9,0.5,1.7,0.0,0.0,0.0,-1000,-1000,-1000,0.2,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.3,0.2,-1000,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|026|000,558551,557051,1,3.15e-06,0.9999955,0.6386516515347683,-0.2,0.6071601710781934,0.15959430841141287,0.2779019396099401,0.8264972368112828,-0.2,-0.8,-0.6,-0.1,0,0,0,0,1,50,581,5484,55851,558551,55763,5572,554,44,7,0,0,0,0,0.0,0.0,0.0,0.0,0.2,0.9,1.0,1.0,1.0,1.0,1.0,1.0,0.8,1.3,0.0,0.0,0.0,0.0,-1000,-1000,-1000,-1000,-0.7,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.1,-1000,-1000,-1000,-1000
Dieharder,Diehard, RGB Lagged Sum Test,203|027|000,539278,537844,1,5.4e-07,0.99999772,0.42758650645838786,-0.4,0.3465968464546493,0.7898435278035149,0.17846982406286407,0.7222055092956026,-0.5,-0.1,-0.7,-0.1,0,0,0,1,8,64,569,5442,54356,539278,53890,5413,551,45,3,0,0,0,0,0.0,0.0,0.0,1.9,1.5,1.2,1.1,1.0,1.0,1.0,1.0,1.0,0.8,0.6,0.0,0.0,0.0,0.0,-1000,-1000,-1000,0.3,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-0.2,-1000,-1000,-1000,-1000
